"year","STATE","DISTRICT","REP_IND","DEM_IND","LBT_IND","GRN_IND","IND_IND"
2012,"TX","14",1,1,1,1,0
2012,"TX","15",1,1,1,0,0
2012,"TX","16",1,1,1,0,0
2012,"TX","17",1,0,1,0,0
2012,"TX","18",1,1,1,0,0
2012,"TX","19",1,0,1,0,0
2012,"TX","20",1,1,1,1,0
2012,"TX","21",1,1,1,0,0
2012,"TX","22",1,1,1,1,0
2012,"TX","23",1,1,1,1,0
2012,"TX","24",1,1,1,0,0
2012,"TX","25",1,1,1,0,0
2012,"TX","26",1,1,1,0,0
2012,"TX","27",1,1,1,0,1
2012,"TX","28",1,1,1,1,0
2012,"TX","29",0,1,1,1,0
2012,"TX","30",1,1,1,0,0
2012,"TX","31",1,1,1,0,0
2012,"TX","32",1,1,1,0,0
2012,"TX","33",1,1,0,1,0
2012,"TX","34",1,1,1,0,0
2012,"TX","35",1,1,1,1,0
2012,"TX","36",1,1,1,0,0
2012,"UT","01",1,1,0,0,0
2012,"UT","02",1,1,0,0,0
2012,"UT","03",1,1,0,0,0
2012,"UT","04",1,1,1,0,0
2012,"VT","01",1,1,0,0,1
2012,"VA","01",1,1,0,0,0
2012,"VA","02",1,1,0,0,0
2012,"VA","03",1,1,0,0,0
2012,"VA","04",1,1,0,0,0
2012,"VA","05",1,1,0,0,0
2012,"VA","06",1,1,0,0,0
2012,"VA","07",1,1,0,0,0
2012,"VA","08",1,1,0,0,1
2012,"VA","09",1,1,0,0,0
2012,"VA","10",1,1,0,0,1
2012,"VA","11",1,1,0,1,1
2012,"WA","01",1,1,0,0,0
2012,"WA","02",1,1,0,0,0
2012,"WA","03",1,1,0,0,0
2012,"WA","04",1,1,0,0,0
2012,"WA","05",1,1,0,0,0
2012,"WA","06",1,1,0,0,0
2012,"WA","07",1,1,0,0,0
2012,"WA","08",1,1,0,0,0
2012,"WA","09",1,1,0,0,0
2012,"WA","10",1,1,0,0,0
2012,"WV","01",1,1,0,0,0
2012,"WV","02",1,1,0,0,0
2012,"WV","03",1,1,0,0,0
2012,"WI","01",1,1,1,0,0
2012,"WI","02",1,1,0,0,0
2012,"WI","03",1,1,0,0,0
2012,"WI","04",1,1,0,0,1
2012,"WI","05",1,1,0,0,0
2012,"WI","06",1,1,0,0,0
2012,"WI","07",1,1,0,0,0
2012,"WI","08",1,1,0,0,0
2012,"WY","01",1,1,1,0,0
2012,"FL","15",1,0,0,0,0
2014,"AL","01",1,1,0,0,0
2014,"AL","02",1,1,0,0,0
2014,"AL","03",1,1,0,0,0
2014,"AL","04",1,0,0,0,0
2014,"AL","05",1,0,0,0,1
2014,"AL","06",1,1,0,0,0
2014,"AL","07",0,1,0,0,0
2014,"AK","01",1,1,1,0,0
2014,"AZ","01",1,1,0,0,0
2014,"AZ","02",1,1,0,0,0
2014,"AZ","03",1,1,0,0,0
2014,"AZ","04",1,1,1,0,0
2014,"AZ","05",1,1,0,0,0
2014,"AZ","06",1,1,0,0,0
2014,"AZ","07",0,1,1,0,0
2014,"AZ","08",1,0,0,0,0
2014,"AZ","09",1,1,1,0,0
2014,"AR","01",1,1,1,0,0
2014,"AR","02",1,1,1,0,0
2014,"AR","03",1,0,1,0,0
2014,"AR","04",1,1,1,0,0
2014,"CA","01",1,1,0,0,0
2014,"CA","02",1,1,0,0,0
2014,"CA","03",1,1,0,0,0
2014,"CA","04",1,0,0,0,0
2014,"CA","05",0,1,0,0,0
2014,"CA","06",1,1,0,0,0
2014,"CA","07",1,1,0,0,0
2014,"CA","08",1,1,0,0,0
2014,"CA","09",1,1,0,0,0
2014,"CA","10",1,1,0,0,0
2014,"CA","11",1,1,0,0,0
2014,"CA","12",1,1,0,0,0
2014,"CA","13",1,1,0,0,0
2014,"CA","14",1,1,0,0,0
2014,"CA","15",1,1,0,0,0
2014,"CA","16",1,1,0,0,0
2014,"CA","17",0,1,0,0,0
2014,"CA","18",1,1,0,0,0
2014,"CA","19",0,1,0,0,0
2014,"CA","20",0,1,0,0,0
2014,"CA","21",1,1,0,0,0
2014,"CA","22",1,1,0,0,0
2014,"CA","23",1,1,0,0,0
2014,"CA","24",1,1,0,0,0
2014,"CA","25",1,0,0,0,0
2014,"CA","26",1,1,0,0,0
2014,"CA","27",1,1,0,0,0
2014,"CA","28",0,1,0,0,0
2014,"CA","29",1,1,0,0,0
2014,"CA","30",1,1,0,0,0
2014,"CA","31",1,1,0,0,0
2014,"CA","32",1,1,0,0,0
2014,"CA","33",1,1,0,0,0
2014,"CA","34",0,1,0,0,0
2014,"CA","35",0,1,0,0,0
2014,"CA","36",1,1,0,0,0
2014,"CA","37",1,1,0,0,0
2014,"CA","38",1,1,0,0,0
2014,"CA","39",1,1,0,0,0
2014,"CA","40",0,1,0,0,0
2014,"CA","41",1,1,0,0,0
2014,"CA","42",1,1,0,0,0
2014,"CA","43",1,1,0,0,0
2014,"CA","44",0,1,0,0,0
2014,"CA","45",1,1,0,0,0
2014,"CA","46",1,1,0,0,0
2014,"CA","47",1,1,0,0,0
2014,"CA","48",1,1,0,0,0
2014,"CA","49",1,1,0,0,0
2014,"CA","50",1,1,0,0,0
2014,"CA","51",1,1,0,0,0
2014,"CA","52",1,1,0,0,0
2014,"CA","53",1,1,0,0,0
2014,"CO","01",1,1,1,0,0
2014,"CO","02",1,1,0,0,0
2014,"CO","03",1,1,1,0,0
2014,"CO","04",1,1,1,0,0
2014,"CO","05",1,1,0,0,0
2014,"CO","06",1,1,1,1,0
2014,"CO","07",1,1,0,0,0
2014,"CT","01",1,1,0,1,0
2014,"CT","02",1,1,1,1,0
2014,"CT","03",1,1,0,0,0
2014,"CT","04",1,1,0,0,0
2014,"CT","05",1,1,0,0,0
2014,"DE","01",1,1,1,1,0
2014,"FL","01",1,1,0,0,0
2014,"FL","02",1,1,0,0,0
2014,"FL","03",1,1,0,0,0
2014,"FL","04",1,0,0,0,0
2014,"FL","05",1,1,0,0,0
2014,"FL","06",1,1,0,0,0
2014,"FL","07",1,1,0,0,0
2014,"FL","08",1,1,0,0,0
2014,"FL","09",1,1,0,0,0
2014,"FL","10",1,1,0,0,0
2014,"FL","11",1,1,0,0,0
2014,"FL","12",1,0,0,0,0
2014,"FL","13",1,0,0,0,0
2014,"FL","14",0,1,0,0,0
2014,"FL","15",1,1,0,0,0
2014,"FL","16",1,1,0,0,0
2014,"FL","17",1,1,0,0,0
2014,"FL","18",1,1,0,0,0
2014,"FL","19",1,1,0,0,0
2014,"FL","20",1,1,0,0,0
2014,"FL","21",0,1,0,0,0
2014,"FL","22",1,1,0,0,0
2014,"FL","23",1,1,0,0,0
2014,"FL","24",1,1,0,0,0
2014,"FL","25",1,0,0,0,0
2014,"FL","26",1,1,0,0,0
2014,"FL","27",1,0,0,0,0
2014,"GA","01",1,1,0,0,0
2014,"GA","02",1,1,0,0,0
2014,"GA","03",1,0,0,0,0
2014,"GA","04",0,1,0,0,0
2014,"GA","05",0,1,0,0,0
2014,"GA","06",1,1,0,0,0
2014,"GA","07",1,1,0,0,0
2014,"GA","08",1,0,0,0,0
2014,"GA","09",1,1,0,0,0
2014,"GA","10",1,1,0,0,0
2014,"GA","11",1,0,0,0,0
2014,"GA","12",1,1,0,0,0
2014,"GA","13",0,1,0,0,0
2014,"GA","14",1,0,0,0,0
2014,"HI","01",1,1,0,0,0
2014,"HI","02",1,1,1,0,0
2014,"ID","01",1,1,0,0,0
2014,"ID","02",1,1,0,0,0
2014,"IL","01",1,1,0,0,0
2014,"IL","02",1,1,0,0,0
2014,"IL","03",1,1,0,0,0
2014,"IL","04",1,1,0,0,0
2014,"IL","05",1,1,0,1,0
2014,"IL","06",1,1,0,0,0
2014,"IL","07",1,1,0,0,0
2014,"IL","08",1,1,0,0,0
2014,"IL","09",1,1,0,0,0
2014,"IL","10",1,1,0,0,0
2014,"IL","11",1,1,0,0,0
2014,"IL","12",1,1,0,1,0
2014,"IL","13",1,1,0,0,0
2014,"IL","14",1,1,0,0,0
2014,"IL","15",1,1,0,0,0
2014,"IL","16",1,1,0,0,0
2014,"IL","17",1,1,0,0,0
2014,"IL","18",1,1,0,0,0
2014,"IN","01",1,1,1,0,0
2014,"IN","02",1,1,1,0,0
2014,"IN","03",1,1,1,0,0
2014,"IN","04",1,1,0,0,0
2014,"IN","05",1,1,1,0,0
2014,"IN","06",1,1,1,0,0
2014,"IN","07",1,1,1,0,0
2014,"IN","08",1,1,1,0,0
2014,"IN","09",1,1,1,0,0
2014,"IA","01",1,1,0,0,0
2014,"IA","02",1,1,0,0,0
2014,"IA","03",1,1,1,0,0
2014,"IA","04",1,1,0,0,0
2014,"KS","01",1,1,0,0,0
2014,"KS","02",1,1,1,0,0
2014,"KS","03",1,1,0,0,0
2014,"KS","04",1,1,0,0,0
2014,"KY","01",1,1,0,0,0
2014,"KY","02",1,1,0,0,0
2014,"KY","03",1,1,0,0,1
2014,"KY","04",1,1,0,0,0
2014,"KY","05",1,1,0,0,0
2014,"KY","06",1,1,0,0,0
2014,"LA","01",1,1,1,0,0
2014,"LA","02",0,1,1,0,0
2014,"LA","03",1,0,0,0,0
2014,"LA","04",1,0,1,0,0
2014,"LA","05",1,1,1,1,0
2014,"LA","06",1,1,1,0,0
2014,"ME","01",1,1,0,0,1
2014,"ME","02",1,1,0,0,1
2014,"MD","01",1,1,0,0,0
2014,"MD","02",1,1,0,1,0
2014,"MD","03",1,1,0,0,0
2014,"MD","04",1,1,1,0,0
2014,"MD","05",1,1,0,0,0
2014,"MD","06",1,1,0,1,0
2014,"MD","07",1,1,1,0,0
2014,"MD","08",1,1,0,0,0
2014,"MA","01",0,1,0,0,0
2014,"MA","02",0,1,0,0,0
2014,"MA","03",1,1,0,0,0
2014,"MA","04",0,1,0,0,0
2014,"MA","05",0,1,0,0,0
2014,"MA","06",1,1,0,0,1
2014,"MA","07",0,1,0,0,0
2014,"MA","08",0,1,0,0,0
2014,"MA","09",1,1,0,0,0
2014,"MI","01",1,1,1,1,0
2014,"MI","02",1,1,1,0,0
2014,"MI","03",1,1,0,1,0
2014,"MI","04",1,1,1,0,0
2014,"MI","05",1,1,1,0,0
2014,"MI","06",1,1,1,1,0
2014,"MI","07",1,1,1,0,0
2014,"MI","08",1,1,1,1,0
2014,"MI","09",1,1,1,1,0
2014,"MI","10",1,1,0,1,0
2014,"MI","11",1,1,1,0,0
2014,"MI","12",1,1,1,0,0
2014,"MI","13",1,1,1,0,0
2014,"MI","14",1,1,1,1,0
2014,"MN","01",1,1,0,0,0
2014,"MN","02",1,1,0,0,0
2014,"MN","03",1,1,0,0,0
2014,"MN","04",1,1,0,0,0
2014,"MN","05",1,1,0,0,0
2014,"MN","06",1,1,0,0,0
2014,"MN","07",1,1,0,0,0
2014,"MN","08",1,1,0,1,0
2014,"MS","01",1,1,1,0,0
2014,"MS","02",0,1,0,0,1
2014,"MS","03",1,1,0,0,1
2014,"MS","04",1,1,1,0,1
2014,"MO","01",1,1,1,0,0
2014,"MO","02",1,1,1,0,0
2014,"MO","03",1,1,1,0,0
2014,"MO","04",1,1,1,0,0
2014,"MO","05",1,1,1,0,0
2014,"MO","06",1,1,1,0,0
2014,"MO","07",1,1,1,0,0
2014,"MO","08",1,1,1,0,1
2014,"MT","01",1,1,1,0,0
2014,"NE","01",1,1,0,0,0
2014,"NE","02",1,1,1,0,0
2014,"NE","03",1,1,0,0,0
2014,"NV","01",1,1,1,0,0
2014,"NV","02",1,1,0,0,0
2014,"NV","03",1,1,1,0,1
2014,"NV","04",1,1,1,0,0
2014,"NH","01",1,1,0,0,0
2014,"NH","02",1,1,0,0,0
2014,"NJ","01",1,1,0,0,0
2014,"NJ","02",1,1,0,0,1
2014,"NJ","03",1,1,0,0,0
2014,"NJ","04",1,1,0,0,0
2014,"NJ","05",1,1,0,0,0
2014,"NJ","06",1,1,1,0,0
2014,"NJ","07",1,1,1,0,0
2014,"NJ","08",1,1,0,0,0
2014,"NJ","09",1,1,0,0,0
2014,"NJ","10",1,1,0,0,0
2014,"NJ","11",1,1,0,0,0
2014,"NJ","12",1,1,0,1,0
2014,"NM","01",1,1,0,0,0
2014,"NM","02",1,1,0,0,0
2014,"NM","03",1,1,0,0,0
2014,"NY","01",1,1,0,0,0
2014,"NY","02",1,1,0,1,0
2014,"NY","03",1,1,0,0,0
2014,"NY","04",1,1,0,0,0
2014,"NY","05",0,1,0,0,0
2014,"NY","06",0,1,0,0,0
2014,"NY","07",1,1,0,0,0
2014,"NY","08",0,1,0,0,0
2014,"NY","09",0,1,0,0,0
2014,"NY","10",0,1,0,0,0
2014,"NY","11",1,1,0,1,0
2014,"NY","12",1,1,0,0,0
2014,"NY","13",0,1,0,1,0
2014,"NY","14",0,1,0,0,0
2014,"NY","15",0,1,0,1,0
2014,"NY","16",0,1,0,0,0
2014,"NY","17",1,1,0,0,0
2014,"NY","18",1,1,0,0,0
2014,"NY","19",1,1,0,0,0
2014,"NY","20",1,1,0,0,0
2014,"NY","21",1,1,0,1,0
2014,"NY","22",1,0,0,0,0
2014,"NY","23",1,1,0,0,0
2014,"NY","24",1,1,0,0,0
2014,"NY","25",1,1,0,0,0
2014,"NY","26",1,1,0,0,0
2014,"NY","27",1,1,0,0,0
2014,"NC","01",1,1,0,0,0
2014,"NC","02",1,1,0,0,0
2014,"NC","03",1,1,0,0,0
2014,"NC","04",1,1,0,0,0
2014,"NC","05",1,1,0,0,0
2014,"NC","06",1,1,0,0,0
2014,"NC","07",1,1,1,0,0
2014,"NC","08",1,1,0,0,0
2014,"NC","09",1,0,0,0,0
2014,"NC","10",1,1,0,0,0
2014,"NC","11",1,1,0,0,0
2014,"NC","12",1,1,0,0,0
2014,"NC","13",1,1,0,0,0
2014,"ND","01",1,1,1,0,0
2014,"OH","01",1,1,0,0,0
2014,"OH","02",1,1,0,0,0
2014,"OH","03",1,1,0,0,0
2014,"OH","04",1,1,0,0,0
2014,"OH","05",1,1,1,0,0
2014,"OH","06",1,1,0,1,0
2014,"OH","07",1,0,0,0,0
2014,"OH","08",1,1,0,0,0
2014,"OH","09",1,1,0,0,0
2014,"OH","10",1,1,1,0,0
2014,"OH","11",1,1,0,0,0
2014,"OH","12",1,1,0,1,0
2014,"OH","13",1,1,0,0,0
2014,"OH","14",1,1,1,0,0
2014,"OH","15",1,1,0,0,0
2014,"OH","16",1,1,0,0,0
2014,"OK","01",1,0,0,0,0
2014,"OK","02",1,1,0,0,1
2014,"OK","03",1,1,0,0,0
2014,"OK","04",1,1,0,0,1
2014,"OK","05",1,1,0,0,1
2014,"OR","01",1,1,1,0,0
2014,"OR","02",1,1,1,0,0
2014,"OR","03",1,1,1,0,0
2014,"OR","04",1,1,1,0,0
2014,"OR","05",1,1,1,0,0
2014,"PA","01",1,1,0,0,0
2014,"PA","02",1,1,0,0,0
2014,"PA","03",1,1,0,0,0
2014,"PA","04",1,1,0,0,0
2014,"PA","05",1,1,0,0,0
2014,"PA","06",1,1,0,0,0
2014,"PA","07",1,1,0,0,0
2014,"PA","08",1,1,0,0,0
2014,"PA","09",1,1,0,0,0
2014,"PA","10",1,1,0,0,1
2014,"PA","11",1,1,0,0,0
2014,"PA","12",1,1,0,0,0
2014,"PA","13",1,1,0,0,0
2014,"PA","14",0,1,0,0,0
2014,"PA","15",1,0,0,0,0
2014,"PA","16",1,1,0,0,0
2014,"PA","17",1,1,0,0,0
2014,"PA","18",1,0,0,0,0
2014,"RI","01",1,1,0,0,0
2014,"RI","02",1,1,0,0,0
2014,"SC","01",1,0,0,0,0
2014,"SC","02",1,1,0,0,0
2014,"SC","03",1,1,0,0,0
2014,"SC","04",1,0,1,0,0
2014,"SC","05",1,1,0,0,0
2014,"SC","06",1,1,1,0,0
2014,"SC","07",1,1,0,0,0
2014,"SD","01",1,1,0,0,0
2014,"TN","01",1,0,0,1,1
2014,"TN","02",1,1,0,1,1
2014,"TN","03",1,1,0,0,1
2014,"TN","04",1,1,0,0,1
2014,"TN","05",1,1,0,0,1
2014,"TN","06",1,1,0,0,1
2014,"TN","07",1,1,0,0,1
2014,"TN","08",1,1,0,0,1
2014,"TN","09",1,1,0,0,1
2014,"TX","01",1,1,0,0,0
2014,"TX","02",1,1,1,1,0
2014,"TX","03",1,0,0,1,0
2014,"TX","04",1,0,0,0,0
2014,"TX","05",1,0,1,0,0
2014,"TX","06",1,1,1,0,0
2014,"TX","07",1,1,1,0,0
2014,"TX","08",1,0,1,0,0
2014,"TX","09",0,1,1,0,0
2014,"TX","10",1,1,1,0,0
2014,"TX","11",1,0,1,0,0
2014,"TX","12",1,1,1,0,0
2014,"TX","13",1,1,1,1,0
2014,"TX","14",1,1,1,0,0
2014,"TX","15",1,1,1,0,0
2014,"TX","16",1,1,1,0,0
2014,"TX","17",1,1,1,0,0
2014,"TX","18",1,1,0,1,1
2014,"TX","19",1,1,1,0,0
2014,"TX","20",0,1,1,0,0
2014,"TX","21",1,0,1,1,0
2014,"TX","22",1,1,1,0,0
2014,"TX","23",1,1,1,0,0
2014,"TX","24",1,1,1,0,0
2014,"TX","25",1,1,1,0,0
2014,"TX","26",1,0,1,0,0
2014,"TX","27",1,1,1,0,0
2014,"TX","28",0,1,1,1,0
2014,"TX","29",0,1,1,0,0
2014,"TX","30",0,1,1,0,1
2014,"TX","31",1,1,1,0,0
2014,"TX","32",1,1,1,0,0
2014,"TX","33",0,1,1,0,0
2014,"TX","34",1,1,1,0,0
2014,"TX","35",1,1,1,1,0
2014,"TX","36",1,1,1,1,0
2014,"UT","01",1,1,1,0,0
2014,"UT","02",1,1,0,0,0
2014,"UT","03",1,1,0,0,0
2014,"UT","04",1,1,1,0,0
2014,"VT","01",1,1,0,0,1
2014,"VA","01",1,1,0,0,0
2014,"VA","02",1,1,0,0,0
2014,"VA","03",0,1,0,0,0
2014,"VA","04",1,1,1,0,0
2014,"VA","05",1,1,1,0,0
2014,"VA","06",1,0,1,0,0
2014,"VA","07",1,1,1,0,0
2014,"VA","08",1,1,1,0,1
2014,"VA","09",1,0,0,0,1
2014,"VA","10",1,1,1,0,1
2014,"VA","11",1,1,1,1,0
2014,"WA","01",1,1,0,0,0
2014,"WA","02",1,1,0,0,0
2014,"WA","03",1,1,0,0,0
2014,"WA","04",1,0,0,0,0
2014,"WA","05",1,1,0,0,0
2014,"WA","06",1,1,0,0,0
2014,"WA","07",1,1,0,0,0
2014,"WA","08",1,1,0,0,0
2014,"WA","09",1,1,0,0,0
2014,"WA","10",1,1,0,0,0
2014,"WV","01",1,1,0,0,0
2014,"WV","02",1,1,1,0,1
2014,"WV","03",1,1,0,0,0
2014,"WI","01",1,1,0,0,0
2014,"WI","02",1,1,0,0,0
2014,"WI","03",1,1,0,0,0
2014,"WI","04",1,1,0,0,1
2014,"WI","05",1,1,0,0,0
2014,"WI","06",1,1,1,0,0
2014,"WI","07",1,1,0,1,0
2014,"WI","08",1,1,0,0,0
2014,"WY","01",1,1,1,0,0
2016,"AL","01",1,0,0,0,0
2016,"AL","02",1,1,0,0,0
2016,"AL","03",1,1,0,0,0
2016,"AL","04",1,0,0,0,0
2016,"AL","05",1,1,0,0,0
2016,"AL","06",1,1,0,0,0
2016,"AL","07",0,1,0,0,0
2016,"AK","01",1,1,1,0,0
2016,"AZ","01",1,1,0,1,0
2016,"AZ","02",1,1,0,0,0
2016,"AZ","03",0,1,0,0,0
2016,"AZ","04",1,1,0,0,0
2016,"AZ","05",1,1,0,0,0
2016,"AZ","06",1,1,0,0,0
2016,"AZ","07",1,1,0,0,0
2016,"AZ","08",1,0,0,1,0
2016,"AZ","09",1,1,0,0,0
2016,"AR","01",1,0,1,0,0
2016,"AR","02",1,1,1,0,0
2016,"AR","03",1,0,1,0,0
2016,"AR","04",1,0,1,0,0
2016,"CA","01",1,1,0,0,0
2016,"CA","02",1,1,0,0,0
2016,"CA","03",1,1,0,0,0
2016,"CA","04",1,1,0,0,0
2016,"CA","05",1,1,0,0,0
2016,"CA","06",1,1,0,0,0
2016,"CA","07",1,1,0,0,0
2016,"CA","08",1,1,0,0,0
2016,"CA","09",1,1,0,0,0
2016,"CA","10",1,1,0,0,0
2016,"CA","11",1,1,0,0,0
2016,"CA","12",0,1,0,0,0
2016,"CA","13",1,1,0,0,0
2016,"CA","14",1,1,0,0,0
2016,"CA","15",1,1,0,0,0
2016,"CA","16",1,1,0,0,0
2016,"CA","17",0,1,0,0,0
2016,"CA","18",1,1,0,0,0
2016,"CA","19",1,1,0,0,0
2016,"CA","20",1,1,0,0,0
2016,"CA","21",1,1,0,0,0
2016,"CA","22",1,1,0,0,0
2016,"CA","23",1,1,0,0,0
2016,"CA","24",1,1,0,0,0
2016,"CA","25",1,1,0,0,0
2016,"CA","26",1,1,0,0,0
2016,"CA","27",1,1,0,0,0
2016,"CA","28",1,1,0,0,0
2016,"CA","29",0,1,0,0,0
2016,"CA","30",1,1,0,0,0
2016,"CA","31",1,1,0,0,0
2016,"CA","32",0,1,0,0,0
2016,"CA","33",1,1,0,0,0
2016,"CA","34",0,1,0,0,0
2016,"CA","35",1,1,0,0,0
2016,"CA","36",1,1,0,0,0
2016,"CA","37",0,1,0,0,0
2016,"CA","38",1,1,0,0,0
2016,"CA","39",1,1,0,0,0
2016,"CA","40",0,1,0,0,0
2016,"CA","41",1,1,0,0,0
2016,"CA","42",1,1,0,0,0
2016,"CA","43",1,1,0,0,0
2016,"CA","44",0,1,0,0,0
2016,"CA","45",1,1,0,0,0
2016,"CA","46",0,1,0,0,0
2016,"CA","47",1,1,0,0,0
2016,"CA","48",1,1,0,0,0
2016,"CA","49",1,1,0,0,0
2016,"CA","50",1,1,0,0,0
2016,"CA","51",1,1,0,0,0
2016,"CA","52",1,1,0,0,0
2016,"CA","53",1,1,0,0,0
2016,"CO","01",1,1,1,0,0
2016,"CO","02",1,1,1,0,0
2016,"CO","03",1,1,1,0,0
2016,"CO","04",1,1,1,0,0
2016,"CO","05",1,1,1,0,0
2016,"CO","06",1,1,1,1,0
2016,"CO","07",1,1,1,0,0
2016,"CT","01",1,1,0,1,0
2016,"CT","02",1,1,1,1,0
2016,"CT","03",1,1,0,0,0
2016,"CT","04",1,1,0,0,0
2016,"CT","05",1,1,0,0,0
2016,"DE","01",1,1,1,1,0
2016,"FL","01",1,1,0,0,0
2016,"FL","02",1,1,0,0,0
2016,"FL","03",1,1,0,0,0
2016,"FL","04",1,1,0,0,0
2016,"FL","05",1,1,0,0,0
2016,"FL","06",1,1,0,0,0
2016,"FL","07",1,1,0,0,0
2016,"FL","08",1,1,0,0,0
2016,"FL","09",1,1,0,0,0
2016,"FL","10",1,1,0,0,0
2016,"FL","11",1,1,0,0,0
2016,"FL","12",1,1,0,0,0
2016,"FL","13",1,1,0,0,0
2016,"FL","14",1,1,0,0,0
2016,"FL","15",1,1,0,0,0
2016,"FL","16",1,1,0,0,0
2016,"FL","17",1,1,0,0,0
2016,"FL","18",1,1,0,0,0
2016,"FL","19",1,1,0,0,0
2016,"FL","20",1,1,0,0,0
2016,"FL","21",1,1,0,0,0
2016,"FL","22",1,1,0,0,0
2016,"FL","23",1,1,0,0,0
2016,"FL","24",0,1,0,0,0
2016,"FL","25",1,1,0,0,0
2016,"FL","26",1,1,0,0,0
2016,"FL","27",1,1,0,0,0
2016,"GA","01",1,0,0,0,0
2016,"GA","02",1,1,0,0,0
2016,"GA","03",1,1,0,0,0
2016,"GA","04",1,1,0,0,0
2016,"GA","05",1,1,0,0,0
2016,"GA","06",1,1,0,0,0
2016,"GA","07",1,1,0,0,0
2016,"GA","08",1,1,0,0,0
2016,"GA","09",1,0,0,0,0
2016,"GA","10",1,0,0,0,0
2016,"GA","11",1,1,0,0,0
2016,"GA","12",1,1,0,0,0
2016,"GA","13",0,1,0,0,0
2016,"GA","14",1,0,0,0,0
2016,"HI","01",1,1,1,0,0
2016,"HI","02",1,1,0,0,0
2016,"ID","01",1,1,0,0,0
2016,"ID","02",1,1,0,0,0
2016,"IL","01",1,1,0,0,0
2016,"IL","02",1,1,0,0,0
2016,"IL","03",0,1,0,0,0
2016,"IL","04",0,1,0,0,0
2016,"IL","05",1,1,0,1,0
2016,"IL","06",1,1,0,0,0
2016,"IL","07",1,1,0,0,0
2016,"IL","08",1,1,0,0,0
2016,"IL","09",1,1,0,0,0
2016,"IL","10",1,1,0,0,0
2016,"IL","11",1,1,0,0,0
2016,"IL","12",1,1,0,1,0
2016,"IL","13",1,1,0,0,0
2016,"IL","14",1,1,0,0,0
2016,"IL","15",1,0,0,0,0
2016,"IL","16",1,0,0,0,0
2016,"IL","17",1,1,0,0,0
2016,"IL","18",1,1,0,0,0
2016,"IN","01",0,1,1,0,0
2016,"IN","02",1,1,1,0,0
2016,"IN","03",1,1,1,0,0
2016,"IN","04",1,1,1,0,0
2016,"IN","05",1,1,1,0,0
2016,"IN","06",1,1,1,0,0
2016,"IN","07",1,1,1,0,0
2016,"IN","08",1,1,1,0,0
2016,"IN","09",1,1,1,0,0
2016,"IA","01",1,1,0,0,0
2016,"IA","02",1,1,0,0,0
2016,"IA","03",1,1,1,0,0
2016,"IA","04",1,1,0,0,0
2016,"KS","01",1,0,1,0,1
2016,"KS","02",1,1,1,0,0
2016,"KS","03",1,1,1,0,0
2016,"KS","04",1,1,1,0,1
2016,"KY","01",1,1,0,0,0
2016,"KY","02",1,0,0,0,0
2016,"KY","03",1,1,0,0,0
2016,"KY","04",1,1,0,0,0
2016,"KY","05",1,0,0,0,0
2016,"KY","06",1,1,0,0,0
2016,"LA","01",1,1,1,1,0
2016,"LA","02",0,1,0,0,0
2016,"LA","03",1,1,1,0,0
2016,"LA","04",1,1,0,0,0
2016,"LA","05",1,0,0,0,0
2016,"LA","06",1,1,1,0,0
2016,"ME","01",1,1,0,0,0
2016,"ME","02",1,1,0,0,0
2016,"MD","01",1,1,1,0,0
2016,"MD","02",1,1,1,0,0
2016,"MD","03",1,1,0,1,0
2016,"MD","04",1,1,1,1,0
2016,"MD","05",1,1,1,0,0
2016,"MD","06",1,1,1,1,0
2016,"MD","07",1,1,0,1,0
2016,"MD","08",1,1,1,1,0
2016,"MA","01",0,1,1,0,1
2016,"MA","02",0,1,0,0,0
2016,"MA","03",1,1,0,0,0
2016,"MA","04",1,1,0,0,0
2016,"MA","05",0,1,0,0,0
2016,"MA","06",0,1,0,0,0
2016,"MA","07",0,1,0,0,0
2016,"MA","08",1,1,0,0,0
2016,"MA","09",1,1,0,0,1
2016,"MI","01",1,1,1,1,0
2016,"MI","02",1,1,1,1,0
2016,"MI","03",1,1,0,0,0
2016,"MI","04",1,1,1,1,0
2016,"MI","05",1,1,1,1,0
2016,"MI","06",1,1,1,0,0
2016,"MI","07",1,1,1,0,0
2016,"MI","08",1,1,1,1,0
2016,"MI","09",1,1,1,1,0
2016,"MI","10",1,1,1,1,0
2016,"MI","11",1,1,1,0,0
2016,"MI","12",1,1,1,1,0
2016,"MI","13",1,1,1,0,0
2016,"MI","14",1,1,1,1,0
2016,"MN","01",1,1,0,0,0
2016,"MN","02",1,1,0,0,0
2016,"MN","03",1,1,0,0,0
2016,"MN","04",1,1,0,0,0
2016,"MN","05",1,1,0,0,0
2016,"MN","06",1,1,0,0,0
2016,"MN","07",1,1,0,0,0
2016,"MN","08",1,1,0,0,0
2016,"MS","01",1,1,1,0,0
2016,"MS","02",1,1,0,0,1
2016,"MS","03",1,1,0,0,0
2016,"MS","04",1,1,1,0,0
2016,"MO","01",1,1,1,0,0
2016,"MO","02",1,1,1,1,0
2016,"MO","03",1,1,1,0,0
2016,"MO","04",1,1,1,0,0
2016,"MO","05",1,1,1,0,0
2016,"MO","06",1,1,1,1,0
2016,"MO","07",1,1,1,0,0
2016,"MO","08",1,1,1,0,0
2016,"MT","01",1,1,1,0,0
2016,"NE","01",1,1,0,0,0
2016,"NE","02",1,1,1,0,0
