"year","District","white_prct","black_prct","asian_prct","hispanic_prct","under35_prct","b35to50_prct","b50to65_prct","over65_prct","median_age","veterans_prct","lfpr","unemployment_rate","poverty_rate","assistance_rate","college_educated_prct","owner_occupied_prct","renter_occupied_prct","family_hh_prct","nonfamily_hh_prct","ppsm","highlydense_prct","dense_prct","spread_prct","highlyspread_prct","sparse_prct"
"2010","VA-11","0.674452380952374","0.114488095238095","0.15","0.16","0.299178571428571","0.317690476190475","0.263","0.119214285714287","1","0.131130952380951","0.741059523809522","0.0593809523809519","0.035","0.011","0.502630952380954","0.746","0.254","0.770416666666666","0.229583333333334","5221","0.8","0.116","0.052","0.03","0.003"
"2010","VT-01","0.959321428571427","0.00828571428571445","0.013","0.0138809523809527","0.271595238095238","0.258619047619046","0.289","0.168666666666669","1","0.108345238095235","0.683892857142856","0.0793809523809514","0.076","0.052071428571427","0.326642857142861","0.742","0.258","0.641964285714284","0.358035714285716","1236","0.136","0.097","0.091","0.233","0.443"
"2010","WA-01","0.800916666666659","0.028","0.105833333333337","0.074738095238096","0.29","0.288","0.280464285714284","0.141238095238098","39.3","0.11163095238095","0.687","0.0954880952380908","0.0670595238095224","0.03","0.394428571428573","0.695","0.305","0.665226190476191","0.334773809523809","1","0.694702380952382","0.172642857142856","0.071","0.057","0.003"
"2010","WA-02","0.882869047619044","0.014","0.0341904761904765","0.0916428571428574","0.303880952380951","0.254","0.269","0.159357142857145","1","0.125916666666666","0.646","0.120619047619043","0.101035714285711","0.0479642857142846","0.243333333333336","0.672","0.328","0.659","0.341","2558","0.387","0.157","0.124499999999999","0.24","0.097"
"2010","WA-03","0.873","0.015","0.0323809523809528","0.0673690476190476","0.275","0.266","0.28638095238095","0.167773809523812","1","0.133595238095237","0.621","0.135809523809517","0.109476190476187","0.0602380952380939","0.225892857142863","0.676","0.324","0.676","0.324","2934","0.477","0.145","0.068","0.192","0.127166666666666"
"2010","WA-04","0.764","0.00826190476190503","0.016","0.332833333333336","0.331988095238094","0.254","0.256738095238094","0.156202380952383","1","0.102404761904761","0.633","0.11333333333333","0.159071428571425","0.0584761904761883","0.190880952380954","0.621833333333335","0.378166666666665","0.711","0.289","2727","0.402","0.187","0.075","0.14","0.196"
"2010","WA-05","0.89510714285714","0.016","0.022","0.0623214285714293","0.320238095238095","0.233","0.275821428571428","0.170785714285717","1","0.134059523809523","0.599","0.111821428571425","0.107","0.0540119047619041","0.249678571428575","0.669","0.331","0.634","0.366","2735","0.44","0.151","0.065","0.124","0.22"
"2010","WA-06","0.790119047619045","0.053","0.049","0.0821785714285728","0.294","0.235","0.287749999999996","0.183357142857146","1","0.161738095238094","0.594","0.151702380952376","0.108","0.0603333333333316","0.219392857142861","0.629","0.371","0.626","0.374","3387","0.499","0.138","0.114","0.161","0.088"
"2010","WA-07","0.709214285714282","0.079","0.145","0.078","0.365928571428572","0.266","0.233749999999997","0.12754761904762","37.6","0.0755952380952367","0.722","0.0847142857142824","0.0954047619047582","0.0379999999999994","0.496857142857152","0.539","0.461","0.464","0.536","1","0.955","0.023","0.008","0.014","0"
"2010","WA-08","0.780273809523802","0.032","0.11664285714286","0.0633095238095249","0.275","0.32","0.263","0.133357142857144","1","0.104166666666665","0.692","0.0936190476190433","0.0610714285714264","0.029","0.399428571428576","0.744","0.256","0.718130952380954","0.281869047619046","3762","0.576","0.211","0.09","0.094","0.028"
"2010","WA-09","0.734880952380948","0.083","0.095","0.123369047619048","0.33","0.270392857142856","0.249","0.141071428571431","1","0.142321428571426","0.66","0.114845238095237","0.117166666666662","0.047964285714285","0.21661904761905","0.594","0.406","0.662","0.338","4198","0.658","0.214","0.059","0.062","0.008"
"2010","WI-01","0.897511904761902","0.053","0.019","0.0866309523809532","0.277011904761903","0.283047619047617","0.276","0.162035714285718","1","0.104607142857141","0.680333333333332","0.11144047619047","0.0952738095238077","0.0331071428571419","0.238273809523813","0.733","0.267","0.667","0.333","2831","0.404","0.262","0.094","0.177","0.062"
"2010","WI-02","0.892047619047617","0.042","0.0323809523809526","0.0598809523809527","0.341","0.264047619047617","0.247","0.140023809523811","1","0.0881428571428557","0.72","0.08135714285714","0.071","0.017","0.354369047619054","0.673","0.327","0.621369047619044","0.378630952380956","1","0.402","0.141","0.134","0.175","0.148"
"2010","WI-03","0.954976190476189","0.01","0.016","0.019285714285715","0.313011904761904","0.245","0.262","0.171785714285717","1","0.108071428571427","0.688690476190475","0.0753452380952346","0.0917380952380924","0.019","0.21736904761905","0.749","0.251","0.666154761904759","0.333845238095241","1285","0.169","0.121","0.062","0.229","0.42"
"2010","WI-04","0.543809523809518","0.355821428571428","0.035","0.160488095238096","0.399738095238094","0.257595238095238","0.22","0.120047619047622","1","0.0779404761904745","0.661833333333333","0.167440476190464","0.26498809523809","0.0507380952380938","0.211488095238097","0.469","0.531","0.570488095238093","0.429511904761907","10508","0.937","0.055","0.006","0.002","0"
"2010","WI-05","0.941297619047617","0.021226190476191","0.0183571428571438","0.0365000000000006","0.244","0.277440476190474","0.288","0.18041666666667","1","0.0943571428571408","0.707273809523808","0.0717857142857117","0.0460476190476182","0.0148571428571427","0.385321428571432","0.792","0.208","0.683011904761903","0.316988095238097","2613","0.36","0.283","0.135","0.191","0.032"
"2010","WI-06","0.945321428571426","0.015","0.0174166666666671","0.0369404761904764","0.270964285714285","0.270083333333334","0.273","0.186142857142858","1","0.112464285714284","0.671119047619047","0.0866547619047591","0.0757619047619036","0.019","0.195285714285718","0.762","0.238","0.665345238095235","0.334654761904765","1","0.307","0.163","0.084","0.177","0.269"
"2010","WI-07","0.947059523809522","0.007","0.019","0.0175357142857151","0.255535714285713","0.256690476190474","0.285","0.199452380952383","1","0.118904761904759","0.664416666666664","0.0981428571428538","0.0994404761904741","0.022","0.183678571428574","0.774","0.226","0.661309523809522","0.338690476190478","935","0.147928571428571","0.103","0.119","0.177","0.463"
"2010","WI-08","0.917369047619046","0.0105000000000001","0.02","0.0404761904761908","0.271130952380951","0.272357142857141","0.274","0.181345238095242","1","0.114833333333332","0.675595238095237","0.0888571428571385","0.075","0.019","0.213833333333337","0.76","0.24","0.671321428571427","0.328678571428573","1776","0.304","0.112","0.099","0.17","0.316"
"2010","WV-01","0.955892857142856","0.023","0.009","0.011","0.29","0.24195238095238","0.276630952380951","0.18794047619048","1","0.113476190476188","0.564","0.0848690476190459","0.12938095238095","0.020261904761905","0.182571428571432","0.746","0.254","0.636","0.364","1601","0.201","0.141","0.114","0.271","0.274"
"2010","WV-02","0.925","0.0276190476190483","0.0057857142857145","0.0154880952380956","0.256023809523809","0.268761904761903","0.282","0.185666666666668","1","0.12463095238095","0.585","0.104428571428569","0.109","0.024","0.189011904761906","0.762","0.238","0.654","0.346","1059","0.142","0.123","0.125","0.27","0.34"
"2010","WV-03","0.941285714285713","0.038","0.005","0.009","0.263785714285713","0.249047619047618","0.297523809523808","0.189071428571435","1","0.116261904761903","0.485","0.084","0.166","0.024","0.141202380952382","0.753","0.247","0.670690476190475","0.329309523809525","889","0.123","0.086","0.092","0.255","0.443"
"2010","WY-01","0.909","0.009","0.008","0.0894761904761912","0.325845238095235","0.244","0.288821428571427","0.143738095238101","37.7","0.123154761904761","0.702642857142854","0.0571428571428565","0.0853095238095225","0.016","0.232190476190478","0.713","0.287","0.66390476190476","0.33609523809524","1584","0.257","0.164","0.074","0.179","0.326"
"2012","AK-01","0.67417857142857","0.035","0.0538928571428579","0.0587857142857149","0.348","0.27","0.275357142857141","0.101535714285717","34.8","0.134178571428571","0.719142857142854","0.0855357142857125","0.068","0.064","0.270750000000001","0.66","0.34","0.674607142857141","0.325392857142859","2592","0.35","0.103","0.086","0.182","0.279"
"2012","AL-01","0.678607142857142","0.278","0.014","0.0287142857142859","0.287999999999999","0.256785714285713","0.265","0.187642857142858","1","0.113214285714285","0.589642857142856","0.127857142857142","0.159857142857142","0.0222857142857129","0.211107142857145","0.702","0.298","0.688607142857141","0.311392857142859","1277","0.198","0.217","0.12","0.291","0.175"
"2012","AL-02","0.660428571428568","0.299392857142858","0.011","0.036","0.302571428571428","0.260035714285713","0.254","0.18182142857143","1","0.130535714285713","0.597607142857141","0.105214285714283","0.149","0.016","0.20482142857143","0.678","0.322","0.670321428571427","0.329678571428573","991","0.157","0.175","0.087","0.241","0.341"
"2012","AL-03","0.710607142857141","0.254","0.0122500000000003","0.0268214285714288","0.315714285714285","0.25592857142857","0.252","0.173642857142859","1","0.109499999999999","0.585428571428571","0.123714285714282","0.16642857142857","0.015","0.191857142857145","0.703","0.297","0.671","0.329","750","0.061","0.172","0.144","0.332","0.298214285714282"
"2012","AL-04","0.890214285714285","0.068","0.006","0.0576428571428576","0.266","0.261785714285713","0.266","0.204321428571431","1","0.0983928571428558","0.556","0.113892857142854","0.154214285714284","0.015","0.145928571428573","0.748","0.252","0.710964285714285","0.289035714285715","478","0.04","0.104","0.089","0.38","0.387"
"2012","AL-05","0.777714285714284","0.168678571428572","0.016","0.0470714285714289","0.290607142857142","0.271749999999997","0.26","0.176000000000002","1","0.11717857142857","0.628","0.110178571428566","0.109","0.0128571428571433","0.280035714285718","0.732","0.268","0.676857142857141","0.323142857142859","1206","0.172","0.254","0.144","0.276","0.155"
"2012","AL-06","0.811285714285713","0.136500000000001","0.017","0.051","0.286214285714284","0.279392857142856","0.259","0.171785714285717","1","0.097999999999999","0.64","0.0786428571428548","0.081","0.014","0.330928571428572","0.774","0.226","0.7","0.3","1201","0.158","0.268","0.118","0.305","0.151"
"2012","AL-07","0.342","0.633","0.00510714285714298","0.025","0.345","0.232","0.252","0.162892857142859","1","0.084","0.563","0.152214285714283","0.244285714285709","0.0367499999999992","0.175464285714288","0.61","0.39","0.632142857142854","0.367857142857146","2185","0.374","0.214","0.073","0.112","0.229142857142856"
"2012","AR-01","0.792892857142856","0.185321428571427","0.005","0.0279642857142863","0.278749999999999","0.251392857142856","0.259","0.209714285714287","1","0.113571428571428","0.557","0.10960714285714","0.175249999999998","0.0262499999999997","0.142285714285715","0.661","0.339","0.681821428571428","0.318178571428572","663","0.089","0.112","0.091","0.291","0.417"
"2012","AR-02","0.743749999999999","0.215535714285715","0.014","0.0475714285714288","0.325071428571428","0.256249999999999","0.248","0.168357142857145","1","0.111464285714284","0.637178571428569","0.084642857142855","0.113","0.024857142857142","0.262928571428574","0.677","0.323","0.653","0.347","1746","0.322","0.202","0.082","0.231","0.163607142857142"
"2012","AR-03","0.852","0.027","0.0255714285714288","0.128142857142858","0.332178571428571","0.263","0.234","0.169","36.4","0.0993571428571425","0.627","0.0727499999999992","0.140357142857141","0.024107142857142","0.230857142857147","0.66","0.34","0.686","0.314","1514","0.217","0.224","0.149","0.244","0.165"
"2012","AR-04","0.756214285714286","0.195","0.006","0.0523214285714291","0.269928571428571","0.24692857142857","0.267","0.212964285714287","1","0.111785714285713","0.569571428571425","0.111035714285709","0.165","0.024","0.148857142857144","0.705","0.295","0.681749999999999","0.318250000000001","602","0.07","0.132","0.075","0.226","0.497"
"2012","AZ-01","0.654","0.023","0.015","0.201892857142859","0.305","0.243464285714285","0.262178571428571","0.186142857142862","1","0.109392857142856","0.550999999999997","0.138071428571426","0.152","0.035785714285713","0.22214285714286","0.695","0.305","0.703214285714284","0.296785714285716","1","0.21","0.163","0.114","0.174","0.34"
"2012","AZ-02","0.823","0.041","0.03","0.260142857142859","0.292","0.223142857142856","0.260678571428571","0.223892857142857","1","0.142714285714284","0.587","0.0999285714285687","0.113","0.0308571428571418","0.310357142857146","0.63","0.37","0.597","0.403","3481","0.555","0.183","0.103","0.083","0.077"
"2012","AZ-03","0.759214285714283","0.046","0.016","0.607928571428572","0.38617857142857","0.27","0.217","0.127357142857145","1","0.0819642857142853","0.616","0.142714285714284","0.19","0.0369642857142845","0.154","0.636","0.364","0.727","0.273","4100","0.578","0.169","0.083","0.084","0.086"
"2012","AZ-04","0.871","0.019","0.01","0.188","0.227821428571428","0.211607142857142","0.274964285714284","0.286035714285719","1","0.158714285714284","0.503","0.129999999999995","0.118285714285712","0.0231071428571425","0.172678571428572","0.696","0.304","0.675857142857141","0.324142857142859","1912","0.265","0.224","0.133","0.149","0.228"
"2012","AZ-05","0.847","0.03","0.045","0.169750000000001","0.275142857142857","0.286928571428571","0.232","0.202250000000001","1","0.113321428571427","0.644","0.0786428571428566","0.065","0.0188571428571422","0.323357142857144","0.726","0.274","0.723","0.277","4512","0.777","0.171","0.033","0.019","0.002"
"2012","AZ-06","0.866","0.026","0.0389285714285723","0.147607142857145","0.273","0.270892857142856","0.269","0.183964285714287","1","0.0956071428571423","0.665","0.0867142857142831","0.082","0.018","0.397321428571432","0.672","0.328","0.626","0.374","1","0.702","0.169","0.056","0.058","0.015"
"2012","AZ-07","0.691","0.094","0.022","0.644","0.414178571428571","0.298821428571428","0.193892857142857","0.0928214285714288","1","0.0555357142857136","0.590892857142862","0.143928571428567","0.342571428571418","0.0376428571428566","0.128857142857144","0.482","0.518","0.669","0.331","1","0.882750000000002","0.085","0.017","0.011","0"
"2012","AZ-08","0.855","0.042","0.0287142857142864","0.193","0.258428571428571","0.256928571428571","0.237","0.246285714285717","1","0.137749999999999","0.587","0.0897857142857124","0.068","0.018","0.268107142857145","0.721","0.279","0.7","0.3","4410","0.699","0.196","0.042","0.052","0.01"
"2012","AZ-09","0.797642857142854","0.055","0.0437857142857148","0.27","0.395","0.260821428571426","0.222","0.122607142857145","1","0.0798928571428554","0.701","0.0962857142857114","0.148392857142854","0.0270357142857129","0.336607142857147","0.52","0.48","0.555857142857141","0.444142857142859","1","0.905","0.083","0.01","0.003","0"
"2012","CA-01","0.864","0.014","0.0250714285714289","0.121857142857143","0.274","0.218","0.289642857142855","0.217964285714288","1","0.123999999999997","0.54","0.144678571428567","0.123571428571426","0.04","0.216357142857147","0.642","0.358","0.639","0.361","1822","0.256","0.191","0.111","0.194","0.247"
"2012","CA-02","0.817214285714283","0.017","0.036","0.166678571428572","0.248785714285714","0.249785714285714","0.306964285714283","0.194607142857144","1","0.0942499999999979","0.625","0.0993928571428544","0.0874285714285694","0.0288214285714281","0.375964285714288","0.626","0.374","0.619","0.381","3967","0.453","0.174","0.07","0.154","0.148"
"2012","CA-03","0.649","0.062","0.105964285714286","0.275607142857144","0.346","0.255749999999999","0.241","0.151785714285719","1","0.10317857142857","0.618","0.134642857142854","0.112","0.0421428571428568","0.229500000000002","0.591","0.409","0.696","0.304","4481","0.587","0.114","0.098","0.089","0.114"
"2012","CA-04","0.86","0.0117142857142859","0.0406785714285727","0.121750000000001","0.231892857142856","0.254","0.302392857142855","0.212464285714288","1","0.120142857142856","0.6","0.127857142857142","0.067","0.0296071428571421","0.300571428571432","0.73","0.27","0.703","0.297","1952","0.269","0.199","0.104","0.243","0.184"
"2012","CA-05","0.702499999999997","0.062","0.105321428571429","0.263107142857145","0.297964285714285","0.250249999999999","0.278785714285713","0.172857142857145","1","0.0886785714285701","0.654","0.120892857142856","0.0974285714285674","0.029","0.284250000000004","0.593","0.407","0.656","0.344","1","0.722","0.103","0.052","0.083","0.04"
"2012","CA-06","0.556464285714283","0.126","0.153","0.270928571428572","0.370464285714285","0.261","0.229","0.140178571428573","1","0.0796785714285715","0.634","0.15803571428571","0.205499999999994","0.0777857142857128","0.246607142857146","0.489","0.511","0.604035714285716","0.395964285714284","1","0.917","0.061","0.01","0.01","0.002"
"2012","CA-07","0.653","0.077","0.138285714285716","0.161250000000001","0.299285714285713","0.279","0.257","0.162107142857145","1","0.101035714285714","0.641","0.140321428571422","0.092","0.0477499999999997","0.307535714285715","0.64","0.36","0.693","0.307","5938","0.857","0.092","0.01","0.027","0.014"
"2012","CA-08","0.734","0.085","0.03","0.349428571428575","0.33","0.258","0.251","0.160071428571429","34.8","0.10717857142857","0.572","0.163964285714279","0.163","0.066","0.150964285714287","0.612","0.388","0.733","0.267","2275","0.358","0.26","0.113","0.118","0.151"
"2012","CA-09","0.58885714285714","0.0860714285714288","0.135785714285715","0.375821428571429","0.326964285714285","0.277035714285714","0.241","0.15257142857143","1","0.0741071428571427","0.621","0.168392857142852","0.159249999999998","0.0683928571428556","0.186357142857144","0.594","0.406","0.746","0.254","5424","0.761","0.089","0.052","0.063","0.035"
"2012","CA-10","0.742","0.032","0.066","0.401142857142862","0.332357142857142","0.284142857142855","0.237","0.144750000000001","1","0.0724285714285706","0.638","0.175321428571422","0.153035714285711","0.0596428571428556","0.171","0.591","0.409","0.754","0.246","5469","0.728","0.143","0.025","0.056","0.049"
"2012","CA-11","0.664571428571421","0.0932499999999994","0.125178571428574","0.25107142857143","0.276","0.273","0.273321428571427","0.177678571428574","1","0.0737857142857132","0.648","0.112571428571425","0.0930714285714265","0.028","0.403928571428573","0.631","0.369","0.68007142857143","0.31992857142857","1","0.762","0.159","0.039","0.032","0.008"
"2012","CA-12","0.529428571428568","0.0597857142857139","0.315142857142857","0.144","0.354392857142857","0.279392857142856","0.213749999999999","0.152857142857145","39.3","0.0422857142857134","0.693928571428573","0.0807499999999983","0.0897142857142832","0.0303928571428562","0.525821428571433","0.38707142857143","0.61292857142857","0.429","0.571","1","0.992","0.007","0","0.001","0"
"2012","CA-13","0.470964285714283","0.192821428571427","0.21","0.211","0.346","0.269892857142857","0.237749999999998","0.146178571428574","1","0.0526428571428559","0.654785714285715","0.117999999999999","0.135678571428569","0.0467857142857131","0.42953571428572","0.471","0.529","0.548","0.452","1","0.958","0.038","0.004","0","0"
"2012","CA-14","0.521999999999995","0.0338214285714284","0.307821428571431","0.247392857142856","0.286","0.282392857142856","0.262392857142856","0.169000000000002","39.8","0.0533214285714285","0.685","0.0922857142857136","0.053142857142856","0.017","0.403321428571434","0.61","0.39","0.677","0.323","1","0.898","0.06","0.025","0.009","0.007"
"2012","CA-15","0.523464285714276","0.0662499999999993","0.271357142857148","0.236857142857142","0.297285714285712","0.31","0.252","0.139285714285716","1","0.0611785714285693","0.677","0.102749999999997","0.0668928571428564","0.031","0.379321428571433","0.65","0.35","0.749","0.251","8134","0.836","0.094","0.03","0.028","0.013"
"2012","CA-16","0.598","0.0615714285714284","0.093","0.578107142857144","0.391535714285714","0.264285714285714","0.212","0.129785714285716","1","0.060642857142855","0.578","0.174071428571427","0.258","0.102","0.113","0.469","0.531","0.75","0.25","5379","0.666","0.157","0.05","0.063","0.064"
"2012","CA-17","0.364071428571428","0.027","0.487285714285719","0.177","0.309857142857145","0.316392857142857","0.235857142857142","0.138821428571429","1","0.0446785714285705","0.669","0.0934999999999988","0.0544642857142845","0.026","0.500892857142862","0.577035714285713","0.422964285714287","0.735","0.265","10358","0.931","0.035","0.016","0.015","0.003"
"2012","CA-18","0.696571428571421","0.02","0.188464285714291","0.172","0.272","0.296392857142856","0.259","0.173214285714288","1","0.0656071428571412","0.668678571428571","0.0795357142857114","0.0486785714285709","0.016","0.566178571428576","0.633","0.367","0.670857142857144","0.329142857142856","7874","0.834","0.058","0.041","0.048","0.019"
"2012","CA-19","0.503964285714279","0.0319642857142852","0.259071428571431","0.415999999999999","0.335214285714285","0.302964285714284","0.229","0.130142857142859","1","0.0460714285714277","0.679","0.121571428571425","0.108464285714282","0.0365714285714276","0.301250000000003","0.603","0.397","0.751607142857142","0.248392857142858","11175","0.881","0.065","0.015","0.024","0.014"
"2012","CA-20","0.824999999999989","0.023","0.053","0.509714285714287","0.361535714285712","0.259","0.236","0.140285714285717","1","0.0641428571428566","0.641","0.110249999999999","0.133928571428566","0.0308928571428564","0.254285714285716","0.501","0.499","0.694","0.306","7203","0.69","0.101","0.054","0.094","0.06"
"2012","CA-21","0.686","0.0467499999999998","0.036","0.708071428571431","0.40867857142857","0.284","0.201","0.10575","1","0.0538571428571419","0.580785714285713","0.168749999999996","0.258","0.087","0.085","0.494","0.506","0.811","0.189","4537","0.59","0.109","0.08","0.0868571428571441","0.131"
"2012","CA-22","0.73","0.032","0.0676428571428573","0.447892857142861","0.353999999999999","0.267","0.228","0.150785714285715","33.1","0.0720714285714283","0.641","0.139035714285711","0.154","0.063","0.226642857142859","0.592","0.408","0.739","0.261","4728","0.71","0.103","0.055","0.094","0.037"
"2012","CA-23","0.742","0.062","0.047","0.359785714285719","0.335","0.269","0.243","0.149607142857144","34.5","0.0960714285714266","0.599","0.127499999999998","0.15","0.057","0.179428571428573","0.61","0.39","0.727571428571427","0.272428571428573","3983","0.633","0.145","0.038","0.074","0.11"
"2012","CA-24","0.779","0.02","0.0440357142857142","0.343107142857144","0.356","0.224535714285713","0.243964285714285","0.173500000000002","1","0.0877857142857126","0.624","0.0931071428571411","0.088","0.025","0.307964285714288","0.53","0.47","0.643","0.357","6735","0.616","0.159","0.082","0.071","0.072"
"2012","CA-25","0.643","0.078","0.0764642857142861","0.356107142857146","0.311999999999999","0.307535714285713","0.255","0.124607142857144","1","0.0721428571428557","0.642571428571427","0.122999999999994","0.105","0.0378571428571424","0.261500000000002","0.691","0.309","0.774642857142857","0.225357142857143","5286","0.685","0.137","0.064","0.081","0.033"
"2012","CA-26","0.758","0.019","0.066","0.434285714285715","0.311857142857142","0.272285714285714","0.253","0.161178571428573","1","0.0788214285714277","0.672214285714284","0.106821428571426","0.0942499999999988","0.029","0.307642857142858","0.626","0.374","0.739535714285713","0.260464285714287","7405","0.745","0.117","0.054","0.061","0.023"
"2012","CA-27","0.462999999999997","0.046","0.361785714285717","0.27","0.28217857142857","0.270249999999999","0.259","0.184464285714288","1","0.047535714285714","0.63","0.0968214285714257","0.085","0.024","0.387535714285718","0.583642857142854","0.416357142857146","0.704","0.296","1","0.925","0.055","0.012","0.006","0.002"
"2012","CA-28","0.688","0.026","0.13","0.269107142857141","0.325","0.284035714285713","0.228","0.158785714285715","1","0.038749999999999","0.683","0.116285714285711","0.123249999999999","0.033","0.412071428571432","0.385","0.615","0.524","0.476","17700","0.939","0.0352500000000004","0.017","0.005","0.001"
"2012","CA-29","0.573","0.04","0.082","0.682","0.383107142857141","0.289678571428571","0.215035714285715","0.111785714285716","1","0.0314999999999994","0.67692857142857","0.144857142857138","0.208928571428565","0.0531071428571419","0.178142857142859","0.459","0.541","0.728749999999999","0.271250000000001","1","0.985","0.014","0","0.001","0"
"2012","CA-30","0.675","0.0420000000000003","0.124","0.282","0.302","0.284785714285713","0.241","0.166964285714288","1","0.0512499999999996","0.675","0.104999999999997","0.0892499999999989","0.024","0.401428571428573","0.578","0.422","0.634","0.366","11137","0.910285714285714","0.084","0.003","0.004","0"
"2012","CA-31","0.581","0.107","0.075","0.498178571428575","0.37","0.279","0.227","0.118821428571431","1","0.0618571428571419","0.627","0.14967857142857","0.158","0.055","0.217928571428573","0.579","0.421","0.741","0.259","6839","0.842","0.119","0.024","0.014","0.001"
"2012","CA-32","0.502","0.028","0.156750000000002","0.619","0.345749999999999","0.274714285714284","0.232","0.146678571428573","1","0.046892857142856","0.635","0.131999999999994","0.125357142857141","0.038","0.189607142857145","0.619","0.381","0.796","0.204","10371","0.948","0.041","0.007","0.003","0.001"
"2012","CA-33","0.764821428571425","0.029","0.13507142857143","0.119892857142858","0.294285714285714","0.275535714285712","0.248","0.183607142857144","1","0.0595357142857127","0.669607142857142","0.0871428571428545","0.05","0.015","0.61082142857143","0.563","0.437","0.542285714285716","0.457714285714284","12234","0.821","0.115","0.037","0.024","0.004"
"2012","CA-34","0.382","0.0398571428571439","0.192","0.66510714285714","0.38","0.292464285714284","0.203","0.124750000000001","1","0.024","0.65","0.142928571428566","0.276357142857133","0.058","0.197464285714293","0.237","0.763","0.618928571428569","0.381071428571431","29927","0.988","0.01","0.001","0","0"
"2012","CA-35","0.606178571428558","0.072","0.062392857142858","0.691","0.392142857142857","0.29967857142857","0.209","0.0983214285714293","1","0.0415714285714284","0.642","0.158464285714281","0.160892857142855","0.0607857142857124","0.134107142857145","0.617","0.383","0.803","0.197","8812","0.884","0.084","0.021","0.011","0"
"2012","CA-36","0.69","0.038964285714286","0.032","0.47","0.282821428571426","0.239678571428571","0.232678571428572","0.244642857142859","1","0.0999642857142842","0.554","0.168071428571423","0.151","0.042","0.195107142857144","0.626","0.374","0.669178571428565","0.330821428571435","3800","0.611","0.187","0.046","0.095","0.062"
"2012","CA-37","0.402","0.24975","0.095","0.378","0.375","0.275249999999999","0.21","0.140928571428573","1","0.0406785714285709","0.658","0.122785714285708","0.189249999999994","0.047","0.350035714285717","0.385","0.615","0.55867857142857","0.44132142857143","18689","0.993","0.007","0","0","0"
"2012","CA-38","0.567999999999991","0.038","0.145250000000001","0.613","0.328714285714284","0.277642857142856","0.233","0.159178571428574","1","0.052428571428571","0.626","0.10360714285714","0.106464285714283","0.0460357142857131","0.201642857142861","0.628","0.372","0.79","0.21","11011","0.962","0.025","0.01","0.003","0"
"2012","CA-39","0.563999999999997","0.023","0.28389285714286","0.332","0.312928571428571","0.275357142857141","0.263","0.151214285714291","1","0.0536071428571421","0.656","0.0984642857142841","0.071","0.026","0.377428571428574","0.677","0.323","0.783","0.217","7906","0.851","0.105","0.028","0.016","0"
"2012","CA-40","0.531","0.0516071428571425","0.023","0.870000000000001","0.40042857142857","0.309928571428569","0.190142857142859","0.0996071428571446","1","0.0219999999999994","0.628535714285715","0.136642857142853","0.284321428571424","0.0797857142857126","0.0775000000000006","0.365","0.635","0.827","0.173","20094","0.992","0.004","0.003","0.001","0"
"2012","CA-41","0.63296428571428","0.094","0.053","0.565107142857146","0.39","0.279","0.217","0.110357142857144","1","0.0646428571428563","0.636","0.180285714285706","0.177571428571426","0.0571785714285706","0.166","0.607","0.393","0.775","0.225","6269","0.77","0.147","0.048","0.03","0.004"
"2012","CA-42","0.712607142857134","0.055","0.0875000000000006","0.355142857142861","0.319678571428571","0.307642857142856","0.231142857142857","0.141964285714287","1","0.0887857142857134","0.648","0.145214285714278","0.077","0.023","0.230535714285717","0.729","0.271","0.797","0.203","4253","0.59","0.2","0.081","0.11","0.019"
"2012","CA-43","0.377","0.24092857142857","0.126","0.457142857142858","0.352464285714285","0.282714285714285","0.225535714285714","0.139142857142859","1","0.0513928571428566","0.652","0.134749999999993","0.187999999999995","0.0586428571428561","0.226500000000001","0.445","0.555","0.68","0.32","1","0.981","0.018","0.001","0","0"
"2012","CA-44","0.459","0.165749999999999","0.056","0.688678571428573","0.386107142857141","0.284","0.2145","0.115250000000002","1","0.036285714285714","0.627","0.167357142857135","0.226499999999994","0.0883571428571406","0.106000000000002","0.51","0.49","0.7965","0.2035","16371","0.972","0.019","0.007","0.002","0"
"2012","CA-45","0.668285714285711","0.017","0.204000000000004","0.184","0.291","0.290499999999999","0.252","0.160964285714288","1","0.0636071428571423","0.672107142857142","0.0789285714285679","0.049","0.0188214285714283","0.495892857142861","0.67","0.33","0.716","0.284","8060","0.872","0.084","0.013","0.027","0.005"
"2012","CA-46","0.542","0.019","0.112892857142858","0.665","0.400357142857142","0.30235714285714","0.189642857142859","0.107857142857145","1","0.0352142857142854","0.675","0.119428571428568","0.161","0.037","0.160642857142859","0.453","0.547","0.775499999999999","0.224500000000001","16216","0.984","0.013","0.001","0.002","0"
"2012","CA-47","0.545","0.074","0.210928571428572","0.343","0.32825","0.286928571428569","0.239107142857144","0.146500000000001","1","0.0629999999999988","0.658","0.116178571428566","0.144821428571424","0.0463571428571417","0.28121428571429","0.489","0.511","0.656","0.344","15610","0.986","0.013","0","0","0.001"
"2012","CA-48","0.684","0.0103928571428572","0.176892857142858","0.207","0.288035714285713","0.281892857142854","0.253000000000001","0.176357142857146","1","0.0661071428571427","0.670999999999998","0.0943214285714262","0.07842857142857","0.018","0.425428571428574","0.59","0.41","0.643","0.357","9441","0.912","0.064","0.011","0.012","0.001"
